Student_ID,Subject,Due_Date,Status,Grade_Feedback,Guardian_Signature
S02319,Arabic,2024-11-24,Done,B-,False
S01781,History,2025-01-19,Done,B-,False
S03829,English,2024-12-30,Pending,B-,False
S00842,English,2024-12-15,Not Done,C,False
S09300,Science,2025-03-02,Done,C,False
S03865,Math,2024-12-28,Done,C-,False
S00270,Science,2024-10-24,Not Done,A,False
S04537,English,2025-01-13,Pending,A,False
S02846,Science,2024-12-26,Done,A+,False
S05102,Geography,2025-01-10,Done,C-,False
S06520,History,2025-01-06,Done,D,False
S05917,Geography,2024-11-20,Done,D,False
S11263,Science,2024-11-14,Done,C-,True
S02096,History,2025-01-29,Done,C-,True
S07418,Geography,2025-02-25,Done,B,False
S11317,Geography,2024-10-23,Done,A,True
S05186,Math,2025-02-06,Pending,F,False
S10668,Arabic,2024-10-16,Not Done,D,False
S02311,Math,2024-11-22,Not Done,B-,False
S02609,English,2024-09-24,Done,B-,False
S00674,Math,2025-01-22,Done,B-,False
S01124,English,2024-10-04,Done,B-,True
S01786,English,2024-11-30,Pending,D,True
S03787,Geography,2025-02-23,Done,A,True
S09741,English,2024-09-09,Done,B,False
S09225,Math,2025-01-18,Pending,D,True
S12027,Math,2025-01-14,Done,A,False
S10908,Geography,2025-02-26,Not Done,D,True
S01913,Math,2024-10-25,Done,A,True
S07417,History,2024-09-23,Done,C,False
S04746,History,2025-01-20,Done,A+,True
S04815,English,2025-03-05,Not Done,F,True
S01300,Math,2024-09-23,Pending,C,False
S03403,Science,2024-09-17,Done,C,False
S06151,English,2024-09-16,Done,C-,True
S05388,Science,2024-12-29,Done,A+,True
S04890,History,2024-10-08,Pending,C,False
S00209,English,2025-02-08,Pending,C-,True
S02726,English,2024-10-28,Done,A+,False
S01498,History,2024-09-18,Done,C,True
S05015,English,2025-02-09,Not Done,A,False
S08843,English,2025-01-29,Done,A,False
S02777,Geography,2024-12-19,Pending,C,False
S04547,Arabic,2024-12-15,Not Done,B-,True
S00378,English,2025-03-09,Done,A+,True
S03314,English,2024-12-01,Done,A,True
S01134,Math,2025-03-05,Pending,D,True
S00871,Geography,2024-09-11,Not Done,D,True
S04290,Arabic,2024-11-27,Done,A,True
S09095,History,2025-01-11,Done,D,False
S11565,Science,2024-12-04,Done,D,True
S00692,English,2024-12-11,Done,B-,True
S07512,English,2025-02-02,Not Done,C,True
S04787,History,2024-10-11,Done,F,True
S00305,Geography,2024-09-14,Done,A,True
S08338,Geography,2024-10-24,Not Done,B-,True
S07502,History,2024-11-18,Not Done,A+,False
S07683,Geography,2025-01-26,Not Done,F,True
S05768,Arabic,2024-12-30,Pending,C,False
S07420,Geography,2025-01-22,Done,B-,False
S02978,Arabic,2024-12-04,Pending,C,False
S07678,History,2024-12-06,Not Done,B-,False
S00564,Science,2024-10-08,Pending,B-,False
S12079,Math,2024-10-18,Done,D,False
S07170,Math,2025-02-25,Done,B,True
S06508,Science,2024-10-06,Pending,D,True
S03443,Geography,2024-10-28,Not Done,A,True
S05698,History,2025-01-01,Done,C,True
S08583,Science,2024-09-24,Pending,C-,False
S01158,History,2024-10-04,Not Done,A,False
S06572,Arabic,2025-01-31,Not Done,F,False
S00047,Geography,2024-11-18,Not Done,A+,False
S11976,History,2025-02-24,Done,C,True
S05223,Science,2025-02-27,Done,D,False
S11520,English,2025-02-07,Done,C,False
S00930,Math,2024-12-24,Pending,C,True
S06915,History,2025-01-02,Not Done,A,True
S09659,Math,2024-11-28,Done,C,True
S05916,English,2024-12-06,Done,C,False
S06490,Arabic,2024-12-07,Not Done,A+,False
S01568,Geography,2024-09-19,Done,B-,False
S03041,Science,2024-09-13,Done,A+,False
S11648,Arabic,2024-11-21,Done,C,True
S04573,Geography,2025-01-17,Not Done,A,False
S04608,Arabic,2024-12-18,Done,F,True
S04981,Arabic,2024-12-14,Done,A+,True
S00020,History,2024-11-01,Done,B,True
S11995,Science,2024-11-13,Done,D,False
S04990,Arabic,2024-10-01,Pending,D,False
S01288,History,2024-12-18,Done,A+,False
S10823,History,2024-10-05,Not Done,A,True
S02197,History,2024-12-08,Done,A+,False
S04451,English,2024-11-09,Not Done,B,False
S01614,Arabic,2025-02-02,Pending,B-,False
S03418,Science,2024-11-04,Done,F,False
S03680,Science,2024-10-09,Pending,A+,False
S01870,Geography,2025-02-03,Not Done,A+,False
S09037,Science,2024-12-12,Not Done,C,False
S00182,Arabic,2024-12-24,Done,C-,False
S10740,Math,2025-01-05,Done,B-,True
S04339,Math,2025-02-02,Done,B,True
S08231,Geography,2024-10-20,Done,C-,True
S08933,Science,2025-01-31,Not Done,B-,False
S06238,History,2025-01-09,Not Done,A,False
S06813,Science,2025-02-24,Not Done,B,True
S05832,Math,2024-09-15,Done,C,False
S06066,English,2025-02-28,Not Done,F,False
S03141,Math,2024-09-17,Done,F,False
S07812,Science,2024-12-04,Done,B,False
S05006,Arabic,2025-01-17,Done,B,True
S09443,History,2025-01-23,Not Done,D,True
S07755,English,2024-12-14,Pending,C,False
S01243,History,2025-02-25,Not Done,A,False
S11370,Geography,2025-03-07,Not Done,D,False
S10413,History,2025-03-08,Done,F,True
S11861,Geography,2024-09-12,Done,A+,False
S02747,English,2024-11-02,Done,B-,False
S06229,Science,2024-09-12,Not Done,C-,False
S08404,Science,2025-02-24,Done,B,False
S05561,Geography,2025-01-05,Done,A+,True
S06659,History,2024-11-08,Not Done,A+,False
S04294,Math,2024-09-08,Done,A,False
S05361,History,2024-10-16,Done,C,True
S02807,Arabic,2024-09-17,Not Done,A+,False
S06746,Arabic,2024-11-03,Done,D,False
S02910,Math,2024-11-29,Done,B,False
S11304,Math,2024-11-16,Not Done,C,True
S11834,English,2024-11-13,Not Done,C,True
S10666,Arabic,2024-10-26,Done,D,False
S00109,History,2024-12-30,Done,B-,False
S06380,Arabic,2025-01-22,Done,B,False
S07151,Math,2024-11-07,Not Done,C,False
S08255,Arabic,2025-01-29,Pending,D,False
S02702,English,2025-01-08,Done,A,False
S03162,Arabic,2024-11-13,Done,A,False
S09513,History,2025-01-10,Pending,C,False
S02064,English,2024-10-16,Done,A,False
S10122,Geography,2025-02-02,Pending,C-,False
S02344,Math,2025-02-23,Done,A,False
S01083,Geography,2024-09-11,Done,C,True
S07103,Geography,2025-01-10,Done,B-,False
S11641,Math,2024-11-20,Pending,A,False
S10100,English,2024-10-26,Done,A+,False
S08626,History,2024-12-15,Not Done,B,False
S07829,Arabic,2024-12-10,Done,A,True
S12055,Arabic,2024-12-13,Pending,B-,True
S01979,Arabic,2025-03-01,Done,D,False
S05363,Math,2025-02-15,Not Done,C,False
S04818,Arabic,2024-12-06,Not Done,D,False
S04127,Science,2025-01-27,Done,F,False
S01264,English,2024-12-07,Done,A+,False
S10247,English,2024-09-17,Not Done,C,False
S11258,Science,2024-10-14,Not Done,B-,False
S08602,History,2025-03-03,Not Done,A,False
S03008,Arabic,2025-01-16,Done,B-,False
S11630,Science,2024-11-08,Done,F,True
S00851,English,2024-12-31,Not Done,B-,False
S12142,Geography,2025-01-17,Done,D,False
S07506,Science,2025-01-16,Not Done,A+,False
S06251,Arabic,2025-03-09,Done,C,False
S09852,Science,2024-12-19,Done,B,False
S03550,History,2024-09-18,Done,A+,False
S10755,History,2025-01-05,Pending,B,False
S06791,History,2025-01-11,Done,B,True
S07462,Geography,2024-09-23,Not Done,A+,False
S10836,History,2024-12-05,Done,C-,True
S10484,Geography,2024-11-12,Done,A+,False
S01005,Arabic,2025-01-21,Done,C,True
S08683,History,2024-09-09,Done,C,False
S04013,Arabic,2024-10-31,Done,B-,False
S05329,English,2024-10-22,Done,B-,False
S11651,Arabic,2025-01-31,Not Done,A+,False
S02587,Geography,2024-12-28,Not Done,C,False
S03911,Math,2024-11-06,Done,C,False
S02882,English,2024-12-27,Done,A+,True
S03450,Arabic,2025-01-16,Done,A,False
S09324,Geography,2025-01-08,Done,A,False
S01674,Science,2024-09-30,Done,D,False
S07869,Arabic,2024-10-21,Done,C-,False
S01392,History,2024-09-08,Done,F,False
S05659,Geography,2025-02-27,Pending,D,True
S11118,Science,2025-02-02,Not Done,A,False
S12139,Science,2024-11-12,Done,B-,False
S06147,English,2024-12-15,Done,D,False
S07920,History,2025-03-07,Not Done,C,False
S12019,Geography,2024-10-11,Done,F,False
S07286,Arabic,2025-02-20,Done,F,False
S01111,Math,2025-02-14,Done,A+,False
S05066,Science,2025-01-14,Not Done,F,False
S02620,History,2025-02-24,Not Done,C-,False
S09709,Math,2024-11-21,Not Done,C-,False
S03865,Science,2024-12-26,Not Done,A,True
S06541,Arabic,2024-09-11,Done,C-,False
S03845,English,2025-02-17,Done,C,False
S09459,Arabic,2024-10-28,Done,D,True
S02651,History,2025-01-07,Done,A+,True
S06522,History,2024-12-07,Done,D,True
S08115,Science,2025-02-15,Done,A,True
S00311,Science,2024-11-21,Not Done,A+,True
S11455,Arabic,2025-01-13,Done,D,True
S01672,Math,2024-09-25,Not Done,B,False
S02918,Arabic,2024-11-06,Done,C,False
S01801,Math,2024-11-08,Not Done,C,False
S06638,Science,2024-10-06,Pending,A+,True
S05325,Geography,2024-11-10,Not Done,F,False
S09568,Science,2025-01-26,Pending,A,True
S03266,Science,2024-09-08,Done,C-,False
S10723,Science,2025-01-15,Pending,B-,False
S04081,Math,2025-03-06,Not Done,A,False
S03415,History,2025-02-28,Pending,F,False
S06836,Math,2025-01-30,Done,A+,True
S00072,Math,2025-01-30,Done,B,False
S07083,History,2024-12-09,Not Done,C-,False
S08189,Science,2025-01-23,Done,B,False
S01382,Science,2024-10-28,Not Done,C,False
S00396,Geography,2024-11-02,Not Done,B,True
S04295,Geography,2025-01-03,Done,B-,False
S00055,Geography,2024-12-19,Pending,D,False
S03917,English,2024-12-03,Pending,A,False
S07880,Science,2024-11-13,Not Done,D,False
S01473,Science,2024-11-30,Done,B,False
S07743,History,2024-09-21,Not Done,C-,True
S11281,Arabic,2024-09-17,Done,B,False
S05897,Math,2024-12-24,Done,B,False
S11799,Arabic,2024-12-07,Done,D,True
S00442,Science,2024-10-24,Done,C-,False
S04787,Geography,2024-11-10,Not Done,F,True
S05475,English,2024-10-11,Done,C,True
S00913,English,2024-11-18,Done,A,False
S01309,English,2024-12-11,Done,C,False
S00430,Math,2025-01-24,Pending,C,False
S11398,English,2025-02-06,Done,C,False
S00546,History,2024-09-12,Done,C,True
S03509,Arabic,2024-11-11,Done,D,False
S11521,English,2024-12-17,Not Done,D,False
S08478,History,2025-01-03,Done,F,True
S00037,Science,2024-11-24,Not Done,F,False
S01209,Geography,2024-12-12,Done,A,False
S06818,Geography,2025-01-26,Not Done,B-,False
S02426,English,2025-01-26,Done,D,True
S06352,English,2024-11-28,Not Done,F,False
S07756,Math,2024-12-04,Done,A+,False
S00593,History,2025-02-08,Not Done,F,False
S04649,History,2025-03-05,Done,D,False
S04774,Science,2025-02-18,Done,B,True
S06831,History,2025-03-09,Done,A,False
S03474,Arabic,2025-01-03,Pending,D,False
S05898,History,2024-10-01,Done,D,False
S09401,English,2025-03-08,Done,A,False
S03541,Geography,2024-09-24,Done,C-,False
S07317,Arabic,2024-10-31,Done,B-,False
S11373,Science,2025-01-13,Done,A+,False
S06808,Science,2024-11-10,Done,B-,False
S01956,English,2025-02-26,Not Done,D,False
S01933,Geography,2024-11-07,Not Done,C,False
S02393,English,2025-01-24,Done,F,False
S00514,Geography,2024-11-08,Done,B-,False
S07056,History,2024-09-14,Pending,F,True
S00105,Arabic,2024-12-15,Done,A,False
S04517,English,2025-01-02,Done,D,False
S09578,Math,2024-11-07,Done,A,False
S06462,Arabic,2024-10-18,Done,C-,False
S08140,English,2024-10-11,Done,A+,False
S00773,History,2024-09-08,Done,A+,True
S01483,English,2024-11-25,Pending,F,True
S04853,History,2025-02-12,Done,C-,False
S07023,History,2025-01-10,Not Done,A+,False
S00439,History,2024-11-28,Done,B,False
S07668,Arabic,2025-01-19,Done,D,False
S02595,Science,2024-12-23,Done,C-,True
S01184,English,2024-12-18,Pending,F,False
S03483,Science,2025-01-20,Pending,C,True
S01912,Geography,2025-01-01,Not Done,D,False
S02375,English,2024-09-25,Pending,B-,False
S11770,Math,2025-03-02,Pending,C,False
S04576,Geography,2024-11-21,Pending,B-,False
S07071,Arabic,2024-11-06,Done,F,False
S00502,History,2024-11-24,Done,A,False
S07845,Science,2025-01-12,Pending,D,False
S09616,Math,2024-10-22,Done,A+,False
S01082,Geography,2025-02-15,Done,C,False
S03304,Math,2024-10-10,Pending,B-,True
S07089,Geography,2024-12-07,Done,D,True
S06224,Math,2025-02-07,Pending,C,False
S04787,History,2025-02-21,Done,C-,True
S03539,Science,2024-12-03,Not Done,D,False
S08262,History,2025-01-30,Done,A+,True
S09118,Science,2024-11-23,Done,B-,False
S05971,Geography,2024-12-21,Done,C,False
S04238,Math,2024-10-15,Not Done,C-,False
S07635,History,2024-12-10,Done,D,True
S07322,Science,2024-10-29,Done,F,True
S00601,History,2025-01-26,Not Done,A,False
S09240,Geography,2024-11-13,Done,B-,False
S09955,English,2024-10-21,Not Done,B-,True
S02440,Science,2025-02-22,Not Done,D,False
S12022,Math,2025-01-18,Done,D,True
S07378,English,2024-09-13,Not Done,D,True
S06374,History,2024-10-02,Pending,B,False
S08269,History,2025-03-09,Not Done,D,False
S00375,Geography,2024-10-19,Done,D,False
S05435,Geography,2025-01-14,Not Done,F,False
S00918,Math,2024-12-05,Not Done,B-,True
S04863,Math,2024-11-06,Done,B-,False
S04764,English,2025-01-06,Done,A+,True
S10664,Math,2024-11-25,Pending,F,False
S00592,Science,2025-03-01,Done,B-,False
S03908,History,2024-09-14,Done,A+,True
S03210,Math,2024-10-15,Done,A+,False
S00904,Geography,2024-09-20,Done,C,False
S08951,English,2025-02-10,Done,A+,True
S05667,English,2025-01-23,Pending,D,False
S02909,Science,2024-11-27,Done,A+,False
S09267,English,2025-01-07,Done,F,False
S10408,Geography,2025-02-21,Pending,B-,False
S02722,History,2024-10-02,Pending,D,False
S11758,Math,2025-02-26,Done,B-,False
S05839,History,2024-09-13,Done,B-,False
S01707,History,2024-10-28,Done,A+,True
S08716,Science,2024-10-23,Not Done,A+,True
S11516,English,2025-01-13,Pending,C-,True
S04648,Geography,2025-01-27,Done,B-,True
S09331,English,2024-09-28,Done,D,False
S01550,Science,2025-02-22,Done,B,False
S02587,Science,2025-01-18,Pending,B,False
S02611,Arabic,2024-11-14,Done,B-,False
S02808,Arabic,2024-10-03,Done,B,True
S03546,History,2024-09-09,Not Done,A+,False
S09402,English,2024-11-03,Not Done,B-,False
S00070,History,2024-10-12,Done,A+,False
S00944,History,2024-09-23,Done,C-,False
S05908,Arabic,2024-11-12,Pending,C-,True
S01673,Math,2024-12-10,Done,D,True
S02952,Science,2024-09-22,Done,F,True
S09121,History,2025-01-23,Not Done,A,True
S10374,Arabic,2025-01-19,Done,A,False
S06084,Geography,2025-03-03,Not Done,A+,True
S01884,Geography,2025-02-06,Not Done,D,True
S10690,History,2024-10-09,Not Done,A+,False
S11865,Arabic,2025-01-20,Done,C,True
S01824,History,2024-11-11,Done,A,True
S01697,Science,2024-09-09,Done,F,False
S07826,Arabic,2024-11-22,Pending,C-,True
S11448,Geography,2024-10-18,Not Done,B,True
S02755,Math,2024-12-24,Done,C,False
S06207,History,2025-01-07,Done,D,False
S01106,English,2024-10-09,Done,A+,False
S05012,English,2025-03-02,Not Done,A+,False
S01609,History,2024-10-25,Pending,A,False
S06419,Science,2025-01-03,Not Done,F,False
S05059,Arabic,2024-11-07,Done,A+,False
S07031,English,2024-10-07,Not Done,F,True
S02209,History,2024-11-08,Not Done,B,False
S10702,Geography,2025-01-28,Done,B,True
S10633,Science,2024-10-13,Not Done,C,True
S02850,History,2025-01-01,Done,B-,True
S03486,English,2024-10-18,Pending,D,True
S00871,Geography,2024-09-18,Done,B-,False
S05110,English,2025-01-12,Pending,B-,True
S04470,Math,2025-02-01,Pending,A,False
S03470,Math,2024-09-19,Done,B,True
S11473,English,2025-02-05,Not Done,D,False
S05944,English,2024-12-16,Not Done,D,False
S03699,English,2024-12-11,Pending,C,False
S10024,Geography,2025-01-20,Done,C-,True
S09789,Arabic,2024-12-23,Done,D,False
S02938,Geography,2024-09-27,Done,B,True
S01679,Arabic,2025-01-20,Not Done,F,False
S11647,History,2025-02-11,Done,D,False
S09222,Geography,2024-11-26,Done,A+,True
S08168,History,2024-11-26,Pending,C-,True
S01317,English,2024-09-22,Done,F,False
S01432,English,2024-09-26,Done,D,False
S02899,Geography,2024-11-24,Pending,D,True
S06617,Arabic,2024-10-01,Done,C-,False
S03583,Arabic,2024-12-10,Not Done,D,False
S11429,English,2025-01-24,Done,F,False
S10999,Math,2025-01-12,Done,D,False
S02725,History,2024-11-10,Done,A+,False
S08880,Arabic,2025-01-06,Done,F,False
S00598,Geography,2025-02-21,Done,C,True
S06976,English,2025-01-12,Not Done,A+,False
S06831,Science,2024-11-29,Not Done,C-,True
S11643,History,2024-09-18,Done,B-,False
S00215,History,2024-09-12,Done,F,True
S00171,History,2024-09-12,Done,A+,True
S00335,Geography,2024-09-28,Done,B,False
S06059,History,2024-12-10,Done,A+,False
S03205,Math,2024-12-18,Done,F,True
S10486,English,2024-12-08,Done,C,False
S07865,Arabic,2024-09-09,Done,C,False
S06770,English,2025-01-05,Not Done,B-,False
S10441,Geography,2024-10-13,Not Done,C-,False
S01194,Arabic,2024-11-24,Done,D,False
S03416,English,2024-12-16,Not Done,B-,False
S03679,Science,2024-12-07,Done,C,True
S07049,History,2025-02-12,Pending,A+,False
S08992,Math,2025-02-06,Not Done,C-,False
S10466,Science,2024-09-24,Done,A+,False
S10220,Geography,2025-02-04,Not Done,B,False
S08046,Arabic,2024-11-20,Done,A,False
S07107,English,2025-01-18,Not Done,B-,False
S05848,History,2024-10-16,Not Done,C-,False
S09484,Science,2024-12-23,Pending,C,False
S08453,Geography,2025-02-11,Not Done,C-,True
S04578,Geography,2025-02-13,Done,C,False
S03405,English,2024-12-01,Done,B,False
S07547,History,2024-10-01,Done,F,False
S08275,Math,2024-10-31,Not Done,C-,False
S04134,History,2024-12-24,Done,B-,False
S10810,Math,2024-10-23,Not Done,C,False
S06844,Math,2025-01-16,Not Done,D,True
S05454,English,2024-11-23,Not Done,A+,False
S09609,Arabic,2024-12-05,Done,A,True
S06315,Science,2024-09-30,Not Done,B-,True
S02171,Geography,2024-12-22,Not Done,F,False
S00103,English,2024-12-15,Done,B-,False
S07557,History,2025-03-07,Pending,A+,False
S01942,Science,2024-10-16,Not Done,F,False
S10538,History,2024-12-03,Done,F,False
S03702,Science,2025-01-10,Not Done,B,False
S06608,History,2025-02-22,Done,B,False
S04530,Geography,2024-09-19,Done,C-,True
S00698,Math,2024-11-25,Done,A+,True
S01662,English,2025-02-14,Done,D,False
S01656,Science,2025-01-30,Done,B-,False
S11659,Arabic,2025-03-07,Done,A,True
S05585,Geography,2025-01-09,Not Done,D,True
S04364,History,2024-09-28,Done,B-,True
S03530,English,2025-02-01,Done,C,True
S04785,English,2024-10-30,Done,C-,False
S03188,Geography,2025-02-27,Done,A+,False
S06613,Arabic,2024-12-28,Pending,D,False
S08801,Science,2024-09-20,Pending,C,False
S00515,Math,2025-03-01,Done,B-,False
S09505,Arabic,2024-11-30,Not Done,C,False
S02562,Arabic,2025-01-29,Pending,B-,False
S05745,Math,2025-01-16,Done,A+,False
S09951,Arabic,2024-11-23,Not Done,A,False
S11932,Geography,2024-09-16,Pending,F,True
S07835,Math,2024-09-23,Done,C,False
S04873,Math,2024-10-04,Not Done,C-,False
S03679,Science,2024-09-14,Done,B-,True
S10337,Science,2025-01-31,Not Done,F,False
S00031,Science,2024-10-12,Done,F,False
S00445,Math,2025-01-19,Not Done,C,True
S00953,Math,2025-01-16,Done,A,True
S07165,History,2025-02-09,Not Done,F,False
S08822,Science,2024-11-22,Done,A,True
S04431,Arabic,2024-12-29,Done,A+,True
S11674,Arabic,2024-11-10,Done,F,True
S02294,Science,2025-02-11,Done,B-,True
S08560,Arabic,2024-11-30,Not Done,C,False
S01499,Arabic,2025-02-22,Not Done,D,False
S08014,Arabic,2025-01-30,Not Done,D,True
S03504,Arabic,2025-02-21,Done,B,False
S01213,History,2025-02-21,Done,D,False
S09183,History,2024-10-19,Not Done,A,False
S07949,History,2025-02-11,Not Done,A+,False
S02899,Science,2024-12-27,Done,C-,False
S00565,Arabic,2024-12-13,Pending,B,False
S04549,Geography,2025-01-12,Not Done,A,False
S00090,Arabic,2025-02-25,Not Done,A,False
S09568,Arabic,2024-11-11,Done,C,True
S03174,English,2025-02-10,Done,C-,True
S00188,Geography,2024-10-17,Done,B,True
S07547,Science,2024-09-11,Done,A,False
S01761,Science,2024-09-28,Done,C,False
S02836,Geography,2024-12-03,Done,C-,True
S10623,Science,2025-03-05,Done,B,False
S08495,Arabic,2024-12-21,Pending,B,False
S04700,English,2024-11-03,Not Done,D,False
S06282,Math,2024-12-14,Pending,B-,True
S01334,History,2024-11-27,Not Done,B,False
S10418,History,2024-12-10,Not Done,B-,True
S07134,Arabic,2024-11-13,Pending,B,False
S04756,English,2025-02-20,Done,F,True
S02411,Science,2025-03-02,Not Done,C-,False
S10355,Geography,2025-01-22,Pending,D,True
S05722,History,2024-09-15,Done,C-,True
S08366,English,2025-01-03,Not Done,C-,False
S07682,Math,2024-09-11,Done,C-,False
S03088,English,2024-12-12,Not Done,D,False
S11754,Math,2024-09-11,Not Done,C-,True
S06507,Math,2024-11-24,Done,C,True
S04189,English,2025-02-09,Done,A,False
S12049,Geography,2025-01-06,Done,B-,False
