Student_ID,Date,Message_Type,Month
S02654,2024-10-23,Automated Reminder,2024-10
S04882,2025-01-26,Teacher to Parent,2025-01
S03872,2025-01-11,Automated Reminder,2025-01
S01752,2024-09-14,Teacher to Parent,2024-09
S09879,2025-02-12,Parent to Teacher,2025-02
S00082,2024-12-21,Teacher to Parent,2024-12
S11985,2024-12-30,Teacher to Parent,2024-12
S04966,2024-09-15,Teacher to Parent,2024-09
S04827,2024-10-01,Automated Reminder,2024-10
S06215,2025-02-02,Parent to Teacher,2025-02
S08009,2025-01-16,Parent to Teacher,2025-01
S10845,2024-10-18,Automated Reminder,2024-10
S02898,2024-12-27,Parent to Teacher,2024-12
S09222,2024-10-20,Teacher to Parent,2024-10
S07276,2024-12-23,Parent to Teacher,2024-12
S01042,2024-11-29,Teacher to Parent,2024-11
S09154,2025-02-20,Parent to Teacher,2025-02
S03639,2025-03-06,Parent to Teacher,2025-03
S05966,2025-02-03,Automated Reminder,2025-02
S10725,2025-02-07,Automated Reminder,2025-02
S04822,2024-09-18,Parent to Teacher,2024-09
S02801,2025-01-17,Teacher to Parent,2025-01
S11912,2024-11-18,Parent to Teacher,2024-11
S00548,2024-11-20,Parent to Teacher,2024-11
S12013,2024-11-02,Teacher to Parent,2024-11
S11165,2025-01-31,Automated Reminder,2025-01
S03297,2025-01-07,Teacher to Parent,2025-01
S08969,2025-01-14,Parent to Teacher,2025-01
S10475,2024-12-14,Automated Reminder,2024-12
S06185,2024-10-10,Parent to Teacher,2024-10
S05870,2025-03-03,Teacher to Parent,2025-03
S04463,2025-01-19,Parent to Teacher,2025-01
S05284,2024-10-07,Teacher to Parent,2024-10
S10681,2024-10-08,Automated Reminder,2024-10
S04964,2025-02-17,Teacher to Parent,2025-02
S06397,2025-02-08,Parent to Teacher,2025-02
S06035,2024-12-24,Automated Reminder,2024-12
S00919,2024-10-23,Teacher to Parent,2024-10
S10641,2024-10-31,Parent to Teacher,2024-10
S00084,2025-01-14,Parent to Teacher,2025-01
S04539,2024-10-14,Parent to Teacher,2024-10
S11916,2024-09-12,Teacher to Parent,2024-09
S03658,2025-02-04,Teacher to Parent,2025-02
S05333,2024-10-27,Teacher to Parent,2024-10
S00389,2025-01-09,Teacher to Parent,2025-01
S03593,2024-12-04,Teacher to Parent,2024-12
S07206,2024-09-19,Automated Reminder,2024-09
S08492,2024-09-14,Automated Reminder,2024-09
S03430,2025-02-25,Parent to Teacher,2025-02
S09154,2024-11-23,Teacher to Parent,2024-11
S06259,2025-01-15,Automated Reminder,2025-01
S07765,2025-02-25,Teacher to Parent,2025-02
S10494,2025-02-03,Teacher to Parent,2025-02
S10006,2024-11-19,Automated Reminder,2024-11
S04807,2024-09-13,Automated Reminder,2024-09
S06895,2024-09-25,Parent to Teacher,2024-09
S00825,2024-12-13,Teacher to Parent,2024-12
S08893,2024-10-15,Automated Reminder,2024-10
S04379,2024-10-23,Automated Reminder,2024-10
S00696,2024-11-15,Automated Reminder,2024-11
S02633,2024-10-27,Parent to Teacher,2024-10
S03401,2024-12-31,Parent to Teacher,2024-12
S06702,2024-12-27,Automated Reminder,2024-12
S10676,2025-01-10,Parent to Teacher,2025-01
S06254,2024-10-13,Teacher to Parent,2024-10
S03896,2024-10-16,Automated Reminder,2024-10
S09207,2024-10-02,Automated Reminder,2024-10
S02779,2024-10-19,Automated Reminder,2024-10
S05690,2024-11-26,Automated Reminder,2024-11
S00469,2024-11-17,Teacher to Parent,2024-11
S00558,2024-11-28,Teacher to Parent,2024-11
S11773,2024-11-24,Parent to Teacher,2024-11
S01942,2025-01-06,Automated Reminder,2025-01
S06158,2025-03-08,Automated Reminder,2025-03
S09114,2024-09-14,Teacher to Parent,2024-09
S02201,2024-10-13,Teacher to Parent,2024-10
S05636,2024-12-29,Parent to Teacher,2024-12
S04287,2024-11-02,Automated Reminder,2024-11
S03211,2024-09-09,Automated Reminder,2024-09
S09616,2025-01-24,Automated Reminder,2025-01
S09202,2024-10-25,Parent to Teacher,2024-10
S01162,2024-10-09,Automated Reminder,2024-10
S05041,2025-01-12,Parent to Teacher,2025-01
S11361,2025-01-16,Automated Reminder,2025-01
S01598,2025-01-13,Parent to Teacher,2025-01
S11505,2024-09-29,Parent to Teacher,2024-09
S04422,2025-01-09,Teacher to Parent,2025-01
S04529,2025-01-24,Automated Reminder,2025-01
S04475,2024-10-23,Teacher to Parent,2024-10
S05470,2024-12-27,Automated Reminder,2024-12
S11097,2024-09-18,Teacher to Parent,2024-09
S09244,2024-12-16,Parent to Teacher,2024-12
S08692,2024-10-05,Automated Reminder,2024-10
S01680,2025-01-08,Automated Reminder,2025-01
S01346,2024-12-13,Automated Reminder,2024-12
S00130,2025-02-21,Teacher to Parent,2025-02
S01618,2024-09-19,Parent to Teacher,2024-09
S08308,2024-12-20,Teacher to Parent,2024-12
S10477,2024-09-26,Teacher to Parent,2024-09
S08180,2024-09-14,Automated Reminder,2024-09
S00033,2024-10-26,Parent to Teacher,2024-10
S08136,2024-12-11,Automated Reminder,2024-12
S02001,2024-10-17,Teacher to Parent,2024-10
S11829,2024-11-25,Automated Reminder,2024-11
S00781,2025-01-12,Automated Reminder,2025-01
S06991,2024-10-13,Parent to Teacher,2024-10
S07458,2024-12-28,Parent to Teacher,2024-12
S01057,2024-12-02,Automated Reminder,2024-12
S01968,2024-09-27,Teacher to Parent,2024-09
S06239,2025-02-06,Automated Reminder,2025-02
S01696,2024-09-20,Parent to Teacher,2024-09
S08647,2025-01-31,Parent to Teacher,2025-01
S11481,2024-10-05,Teacher to Parent,2024-10
S03721,2024-09-28,Parent to Teacher,2024-09
S10418,2024-12-25,Automated Reminder,2024-12
S03789,2025-01-18,Teacher to Parent,2025-01
S07115,2025-01-12,Teacher to Parent,2025-01
S06919,2025-01-09,Parent to Teacher,2025-01
S06885,2024-12-19,Teacher to Parent,2024-12
S12024,2024-12-29,Teacher to Parent,2024-12
S08787,2024-09-09,Parent to Teacher,2024-09
S03096,2024-10-15,Parent to Teacher,2024-10
S07992,2025-02-02,Automated Reminder,2025-02
S04437,2024-10-14,Automated Reminder,2024-10
S10562,2024-11-10,Automated Reminder,2024-11
S01775,2025-03-04,Automated Reminder,2025-03
S06653,2024-12-30,Automated Reminder,2024-12
S05285,2024-11-04,Parent to Teacher,2024-11
S10113,2025-01-08,Automated Reminder,2025-01
S09591,2025-01-07,Automated Reminder,2025-01
S10293,2024-11-07,Parent to Teacher,2024-11
S00994,2024-10-04,Teacher to Parent,2024-10
S06900,2025-02-25,Automated Reminder,2025-02
S07780,2024-09-27,Automated Reminder,2024-09
S06068,2024-12-06,Teacher to Parent,2024-12
S03928,2024-12-06,Automated Reminder,2024-12
S01804,2025-01-01,Parent to Teacher,2025-01
S09082,2024-11-09,Automated Reminder,2024-11
S00286,2025-03-03,Automated Reminder,2025-03
S06575,2024-12-28,Automated Reminder,2024-12
S11701,2025-02-22,Automated Reminder,2025-02
S11566,2024-10-10,Automated Reminder,2024-10
S05829,2024-11-15,Automated Reminder,2024-11
S11983,2024-12-19,Teacher to Parent,2024-12
S11637,2025-03-06,Teacher to Parent,2025-03
S06167,2024-11-27,Automated Reminder,2024-11
S05079,2024-12-22,Teacher to Parent,2024-12
S04370,2025-01-30,Automated Reminder,2025-01
S05098,2024-11-20,Automated Reminder,2024-11
S00506,2024-11-25,Parent to Teacher,2024-11
S08414,2024-10-23,Automated Reminder,2024-10
S11633,2025-01-27,Automated Reminder,2025-01
S10063,2024-12-23,Parent to Teacher,2024-12
S01387,2024-10-11,Automated Reminder,2024-10
S07061,2025-01-15,Teacher to Parent,2025-01
S11991,2024-10-31,Parent to Teacher,2024-10
S11727,2025-01-15,Parent to Teacher,2025-01
S02832,2024-09-14,Parent to Teacher,2024-09
S01759,2024-10-23,Teacher to Parent,2024-10
S08594,2025-01-09,Parent to Teacher,2025-01
S01245,2025-01-15,Teacher to Parent,2025-01
S03851,2024-10-29,Automated Reminder,2024-10
S01868,2024-10-08,Teacher to Parent,2024-10
S03803,2024-10-11,Parent to Teacher,2024-10
S02000,2024-12-20,Parent to Teacher,2024-12
S05926,2024-12-12,Teacher to Parent,2024-12
S08089,2024-10-05,Automated Reminder,2024-10
S00584,2025-02-07,Teacher to Parent,2025-02
S02233,2025-02-01,Automated Reminder,2025-02
S05386,2024-11-27,Teacher to Parent,2024-11
S01628,2024-09-28,Parent to Teacher,2024-09
S09697,2025-01-20,Automated Reminder,2025-01
S03556,2024-11-20,Parent to Teacher,2024-11
S07884,2024-09-24,Automated Reminder,2024-09
S08149,2024-10-08,Automated Reminder,2024-10
S05080,2024-12-11,Automated Reminder,2024-12
S01970,2024-09-23,Parent to Teacher,2024-09
S09786,2024-12-11,Teacher to Parent,2024-12
S04392,2024-11-15,Automated Reminder,2024-11
S11156,2024-12-29,Parent to Teacher,2024-12
S11033,2024-12-05,Parent to Teacher,2024-12
S05857,2024-12-09,Automated Reminder,2024-12
S06920,2025-01-27,Automated Reminder,2025-01
S01790,2025-01-06,Automated Reminder,2025-01
S02170,2024-10-11,Parent to Teacher,2024-10
S05789,2024-10-31,Automated Reminder,2024-10
S00621,2025-01-19,Automated Reminder,2025-01
S00750,2024-11-10,Parent to Teacher,2024-11
S05417,2024-12-03,Automated Reminder,2024-12
S02816,2025-02-22,Teacher to Parent,2025-02
S11595,2024-12-23,Automated Reminder,2024-12
S05322,2024-11-23,Parent to Teacher,2024-11
S01917,2024-11-17,Automated Reminder,2024-11
S07699,2024-10-18,Parent to Teacher,2024-10
S04113,2024-10-20,Parent to Teacher,2024-10
S06606,2024-10-26,Parent to Teacher,2024-10
S00978,2025-02-16,Parent to Teacher,2025-02
S02179,2025-03-01,Teacher to Parent,2025-03
S03760,2024-10-15,Teacher to Parent,2024-10
S04255,2024-12-15,Parent to Teacher,2024-12
S11132,2025-01-22,Parent to Teacher,2025-01
S00179,2024-11-26,Teacher to Parent,2024-11
S03128,2025-01-31,Parent to Teacher,2025-01
S02195,2025-01-01,Parent to Teacher,2025-01
S06710,2024-12-02,Parent to Teacher,2024-12
S03253,2024-10-17,Parent to Teacher,2024-10
S04960,2025-03-02,Teacher to Parent,2025-03
S06327,2025-02-17,Teacher to Parent,2025-02
S04572,2024-09-24,Automated Reminder,2024-09
S04003,2024-12-04,Teacher to Parent,2024-12
S06303,2025-02-26,Teacher to Parent,2025-02
S07342,2025-02-26,Automated Reminder,2025-02
S10339,2024-10-22,Teacher to Parent,2024-10
S07688,2025-02-10,Teacher to Parent,2025-02
S06194,2024-09-13,Teacher to Parent,2024-09
S10815,2025-01-22,Automated Reminder,2025-01
S00413,2024-12-10,Teacher to Parent,2024-12
S10638,2025-03-09,Automated Reminder,2025-03
S09004,2024-11-27,Teacher to Parent,2024-11
S09731,2024-10-05,Parent to Teacher,2024-10
S05475,2024-11-11,Teacher to Parent,2024-11
S01630,2025-02-06,Automated Reminder,2025-02
S00271,2024-12-23,Parent to Teacher,2024-12
S05328,2024-12-27,Teacher to Parent,2024-12
S00203,2024-11-23,Automated Reminder,2024-11
S05581,2024-12-27,Teacher to Parent,2024-12
S09051,2024-12-07,Automated Reminder,2024-12
S09714,2025-02-13,Teacher to Parent,2025-02
S04856,2024-12-06,Parent to Teacher,2024-12
S07313,2024-11-14,Automated Reminder,2024-11
S03842,2025-03-02,Parent to Teacher,2025-03
S00921,2025-01-04,Parent to Teacher,2025-01
S09166,2024-10-17,Parent to Teacher,2024-10
S08707,2025-02-09,Automated Reminder,2025-02
S00578,2024-09-22,Parent to Teacher,2024-09
S02504,2024-12-25,Teacher to Parent,2024-12
S05461,2025-02-18,Teacher to Parent,2025-02
S05015,2025-01-13,Automated Reminder,2025-01
S06668,2024-10-23,Teacher to Parent,2024-10
S10060,2025-02-18,Parent to Teacher,2025-02
S11955,2024-09-21,Parent to Teacher,2024-09
S06469,2024-10-31,Parent to Teacher,2024-10
S03103,2024-11-19,Automated Reminder,2024-11
S09307,2024-11-18,Parent to Teacher,2024-11
S06119,2025-01-28,Automated Reminder,2025-01
S00302,2024-12-07,Teacher to Parent,2024-12
S10706,2025-01-01,Automated Reminder,2025-01
S03459,2024-12-14,Teacher to Parent,2024-12
S08625,2025-01-08,Automated Reminder,2025-01
S06473,2024-10-30,Automated Reminder,2024-10
S00350,2024-12-05,Parent to Teacher,2024-12
S01377,2025-02-19,Teacher to Parent,2025-02
S04314,2024-12-16,Teacher to Parent,2024-12
S06251,2024-12-04,Parent to Teacher,2024-12
S05368,2024-12-22,Automated Reminder,2024-12
S11322,2024-09-21,Automated Reminder,2024-09
S07958,2024-09-22,Automated Reminder,2024-09
S02986,2024-11-28,Automated Reminder,2024-11
S12096,2024-10-29,Automated Reminder,2024-10
S11846,2024-11-13,Automated Reminder,2024-11
S05146,2025-01-09,Teacher to Parent,2025-01
S00045,2025-01-01,Automated Reminder,2025-01
S06402,2024-10-04,Automated Reminder,2024-10
S06826,2024-12-25,Teacher to Parent,2024-12
S01031,2025-01-17,Automated Reminder,2025-01
S01160,2024-11-16,Teacher to Parent,2024-11
S08967,2024-11-25,Automated Reminder,2024-11
S03147,2025-03-04,Automated Reminder,2025-03
S00908,2024-09-27,Teacher to Parent,2024-09
S03996,2024-11-12,Automated Reminder,2024-11
S09006,2024-12-07,Automated Reminder,2024-12
S06636,2024-12-10,Automated Reminder,2024-12
S04350,2024-11-26,Parent to Teacher,2024-11
S11962,2024-12-08,Teacher to Parent,2024-12
S08535,2024-12-20,Teacher to Parent,2024-12
S10092,2024-11-02,Parent to Teacher,2024-11
S05527,2024-09-21,Teacher to Parent,2024-09
S10970,2024-12-02,Teacher to Parent,2024-12
S01999,2024-09-15,Teacher to Parent,2024-09
S11959,2025-01-04,Parent to Teacher,2025-01
S11815,2024-09-20,Automated Reminder,2024-09
S07934,2024-11-28,Teacher to Parent,2024-11
S10372,2024-11-13,Teacher to Parent,2024-11
S03827,2024-10-27,Parent to Teacher,2024-10
S11634,2024-11-07,Teacher to Parent,2024-11
S01416,2025-01-30,Parent to Teacher,2025-01
S02348,2024-12-25,Parent to Teacher,2024-12
S06818,2024-10-31,Automated Reminder,2024-10
S10425,2024-10-16,Automated Reminder,2024-10
S04418,2025-01-15,Automated Reminder,2025-01
S08486,2025-02-03,Parent to Teacher,2025-02
S04684,2024-10-18,Teacher to Parent,2024-10
S00176,2025-02-15,Teacher to Parent,2025-02
S04765,2025-02-24,Parent to Teacher,2025-02
S05716,2025-01-07,Teacher to Parent,2025-01
S03644,2024-09-21,Teacher to Parent,2024-09
S11723,2025-02-08,Teacher to Parent,2025-02
S07586,2024-09-17,Teacher to Parent,2024-09
S09544,2024-12-09,Teacher to Parent,2024-12
S01591,2025-01-04,Teacher to Parent,2025-01
S09226,2024-09-25,Parent to Teacher,2024-09
S06132,2024-12-03,Parent to Teacher,2024-12
S04187,2024-11-28,Automated Reminder,2024-11
S07215,2024-11-06,Parent to Teacher,2024-11
S07594,2024-09-19,Parent to Teacher,2024-09
S06550,2024-09-29,Parent to Teacher,2024-09
S10472,2024-10-23,Parent to Teacher,2024-10
S07350,2024-12-09,Parent to Teacher,2024-12
S08109,2024-12-26,Teacher to Parent,2024-12
S11449,2024-11-15,Teacher to Parent,2024-11
S08226,2024-12-07,Automated Reminder,2024-12
S11641,2024-09-21,Teacher to Parent,2024-09
S08236,2024-12-09,Automated Reminder,2024-12
S00405,2024-09-23,Parent to Teacher,2024-09
S02384,2025-01-17,Teacher to Parent,2025-01
S01390,2024-10-29,Parent to Teacher,2024-10
S01870,2024-09-15,Teacher to Parent,2024-09
S03776,2024-12-16,Automated Reminder,2024-12
S05996,2024-12-16,Parent to Teacher,2024-12
S02072,2025-01-14,Teacher to Parent,2025-01
S10931,2024-10-19,Automated Reminder,2024-10
S06537,2024-10-09,Parent to Teacher,2024-10
S01844,2024-09-09,Teacher to Parent,2024-09
S08995,2024-10-25,Parent to Teacher,2024-10
S04404,2024-10-30,Automated Reminder,2024-10
S09890,2024-11-09,Automated Reminder,2024-11
S06915,2024-11-27,Teacher to Parent,2024-11
S02725,2025-01-23,Teacher to Parent,2025-01
S10986,2025-03-08,Automated Reminder,2025-03
S09275,2025-02-22,Teacher to Parent,2025-02
S04671,2024-12-06,Parent to Teacher,2024-12
S09501,2025-01-20,Parent to Teacher,2025-01
S11520,2025-02-09,Teacher to Parent,2025-02
S11056,2024-09-23,Teacher to Parent,2024-09
S10954,2025-02-04,Automated Reminder,2025-02
S10140,2025-03-03,Parent to Teacher,2025-03
S12024,2024-11-22,Automated Reminder,2024-11
S11819,2025-01-18,Parent to Teacher,2025-01
S00908,2024-12-05,Parent to Teacher,2024-12
S08270,2024-10-05,Automated Reminder,2024-10
S07062,2024-09-24,Teacher to Parent,2024-09
S09207,2024-09-24,Parent to Teacher,2024-09
S05317,2024-11-10,Parent to Teacher,2024-11
S07443,2024-10-09,Parent to Teacher,2024-10
S09599,2024-11-08,Parent to Teacher,2024-11
S10960,2024-10-05,Parent to Teacher,2024-10
S11320,2024-11-01,Teacher to Parent,2024-11
S03682,2024-10-15,Parent to Teacher,2024-10
S00178,2025-03-01,Teacher to Parent,2025-03
S09118,2024-10-22,Teacher to Parent,2024-10
S10411,2025-01-29,Automated Reminder,2025-01
S06820,2024-10-31,Teacher to Parent,2024-10
S11932,2024-12-02,Parent to Teacher,2024-12
S07610,2024-10-06,Teacher to Parent,2024-10
S09073,2024-10-23,Teacher to Parent,2024-10
S11071,2024-09-27,Parent to Teacher,2024-09
S11886,2025-03-06,Automated Reminder,2025-03
S08838,2024-12-30,Automated Reminder,2024-12
S11223,2024-10-29,Automated Reminder,2024-10
S01043,2024-11-03,Parent to Teacher,2024-11
S00686,2025-03-02,Parent to Teacher,2025-03
S02165,2025-01-16,Automated Reminder,2025-01
S10899,2024-12-03,Automated Reminder,2024-12
S09989,2024-10-19,Teacher to Parent,2024-10
S02870,2024-09-30,Automated Reminder,2024-09
S05348,2024-09-23,Teacher to Parent,2024-09
S11177,2025-01-02,Automated Reminder,2025-01
S03528,2024-10-27,Parent to Teacher,2024-10
S08894,2025-02-16,Teacher to Parent,2025-02
S01928,2024-10-22,Teacher to Parent,2024-10
S01097,2024-09-28,Parent to Teacher,2024-09
S02376,2025-01-27,Parent to Teacher,2025-01
S07128,2025-02-12,Automated Reminder,2025-02
S05735,2024-11-04,Parent to Teacher,2024-11
S04843,2024-12-07,Teacher to Parent,2024-12
S03485,2024-09-22,Automated Reminder,2024-09
S02920,2024-09-12,Teacher to Parent,2024-09
S02365,2024-11-09,Automated Reminder,2024-11
S03199,2025-03-04,Parent to Teacher,2025-03
S00952,2025-02-23,Parent to Teacher,2025-02
S06602,2025-01-03,Parent to Teacher,2025-01
S00525,2025-03-03,Parent to Teacher,2025-03
S08011,2024-12-01,Teacher to Parent,2024-12
S07166,2024-11-09,Automated Reminder,2024-11
S03900,2024-09-19,Automated Reminder,2024-09
S03931,2024-12-24,Automated Reminder,2024-12
S09742,2025-01-28,Automated Reminder,2025-01
S02163,2025-01-08,Automated Reminder,2025-01
S05045,2024-10-14,Teacher to Parent,2024-10
S00901,2024-09-09,Teacher to Parent,2024-09
S12073,2025-02-14,Teacher to Parent,2025-02
S11675,2024-11-24,Automated Reminder,2024-11
S08579,2024-10-28,Automated Reminder,2024-10
S01610,2024-11-19,Teacher to Parent,2024-11
S10867,2024-11-08,Parent to Teacher,2024-11
S09302,2024-12-02,Automated Reminder,2024-12
S07129,2025-02-19,Automated Reminder,2025-02
S02095,2024-09-23,Automated Reminder,2024-09
S00658,2025-02-22,Parent to Teacher,2025-02
S01833,2024-10-13,Teacher to Parent,2024-10
S05393,2024-10-25,Automated Reminder,2024-10
S03972,2024-10-08,Teacher to Parent,2024-10
S08308,2024-12-22,Parent to Teacher,2024-12
S04107,2024-12-23,Teacher to Parent,2024-12
S02361,2025-02-18,Automated Reminder,2025-02
S11198,2024-11-21,Parent to Teacher,2024-11
S07008,2025-01-23,Automated Reminder,2025-01
S06802,2024-10-20,Teacher to Parent,2024-10
S03227,2024-11-15,Parent to Teacher,2024-11
S04177,2025-03-08,Teacher to Parent,2025-03
S05095,2025-01-23,Teacher to Parent,2025-01
S11292,2025-02-17,Automated Reminder,2025-02
S00520,2024-12-31,Automated Reminder,2024-12
S01761,2024-12-27,Automated Reminder,2024-12
S05703,2024-11-05,Automated Reminder,2024-11
S12017,2024-10-17,Parent to Teacher,2024-10
S10745,2025-01-02,Parent to Teacher,2025-01
S08442,2025-02-04,Teacher to Parent,2025-02
S02089,2025-02-19,Automated Reminder,2025-02
S05124,2025-01-04,Teacher to Parent,2025-01
S07670,2024-11-15,Parent to Teacher,2024-11
S07306,2025-01-05,Teacher to Parent,2025-01
S10181,2024-10-12,Parent to Teacher,2024-10
S04666,2024-10-25,Automated Reminder,2024-10
S04920,2025-02-20,Automated Reminder,2025-02
S09549,2024-11-30,Parent to Teacher,2024-11
S02243,2025-03-02,Automated Reminder,2025-03
S04783,2025-02-21,Automated Reminder,2025-02
S10645,2024-11-06,Teacher to Parent,2024-11
S03003,2024-09-12,Parent to Teacher,2024-09
S07815,2024-09-12,Automated Reminder,2024-09
S01687,2024-12-29,Automated Reminder,2024-12
S08007,2025-01-21,Automated Reminder,2025-01
S01532,2024-11-15,Teacher to Parent,2024-11
S07480,2024-11-17,Parent to Teacher,2024-11
S10630,2024-10-21,Parent to Teacher,2024-10
S09851,2024-11-08,Automated Reminder,2024-11
S06969,2025-01-25,Automated Reminder,2025-01
S08149,2024-11-13,Automated Reminder,2024-11
S02936,2024-12-15,Parent to Teacher,2024-12
S09363,2024-12-17,Parent to Teacher,2024-12
S06273,2024-12-11,Parent to Teacher,2024-12
S08040,2024-12-13,Automated Reminder,2024-12
S11218,2024-10-19,Automated Reminder,2024-10
S10854,2025-01-13,Automated Reminder,2025-01
S09722,2024-12-26,Parent to Teacher,2024-12
S04413,2025-03-08,Teacher to Parent,2025-03
S04674,2024-12-20,Automated Reminder,2024-12
S07752,2024-12-17,Parent to Teacher,2024-12
