Student_ID,Subject,Exam_Score,Homework_Completion_%
S09916,Arabic,62,95.0
S06666,English,82,100.0
S01270,Math,56,90.0
S04002,Geography,42,95.0
S06775,Science,79,95.0
S10347,History,63,90.0
S11955,Math,95,95.0
S00292,Arabic,92,100.0
S03870,Math,54,95.0
S04911,Arabic,55,100.0
S03597,Arabic,103,80.0
S10700,History,56,90.0
S11345,Geography,78,80.0
S02100,Science,103,80.0
S06748,Science,101,100.0
S04774,English,94,95.0
S08644,Arabic,41,95.0
S02978,Math,40,95.0
S06639,Science,43,95.0
S11499,Geography,44,100.0
S05874,Arabic,104,95.0
S01333,Geography,95,95.0
S02252,Math,103,95.0
S11291,Science,101,80.0
S02072,Science,83,95.0
S03958,History,108,90.0
S04669,Science,53,95.0
S05755,Geography,61,100.0
S09787,Geography,109,100.0
S01254,Science,81,90.0
S02644,History,75,95.0
S07507,English,66,95.0
S02429,Geography,64,80.0
S10578,Arabic,56,80.0
S00097,Arabic,108,95.0
S11902,Geography,95,95.0
S02195,Arabic,90,95.0
S05972,English,94,100.0
S10640,Science,75,80.0
S04685,Geography,98,100.0
S07726,Geography,61,95.0
S06383,History,74,100.0
S02305,History,110,95.0
S08950,Math,45,95.0
S08432,History,78,90.0
S04255,Arabic,60,90.0
S03343,Arabic,106,80.0
S06269,Geography,82,100.0
S07051,History,86,95.0
S06125,Science,43,95.0
S03694,English,104,90.0
S08279,Geography,92,95.0
S09453,English,79,90.0
S11782,Geography,96,80.0
S03628,History,100,90.0
S03250,Math,41,90.0
S11560,Geography,95,90.0
S03273,Arabic,50,95.0
S01034,History,101,80.0
S09217,Geography,60,100.0
S03221,History,105,100.0
S04141,English,73,95.0
S04424,English,67,80.0
S00424,Arabic,66,95.0
S00577,Arabic,74,80.0
S00893,Science,106,80.0
S02165,History,78,95.0
S10620,Geography,104,80.0
S07904,English,40,95.0
S06493,Geography,84,95.0
S05919,History,54,95.0
S09578,English,57,90.0
S09101,Math,59,100.0
S07637,Geography,79,95.0
S01065,Math,87,95.0
S01587,Math,90,95.0
S07597,Math,106,80.0
S03573,Math,87,90.0
S03958,Arabic,44,80.0
S04775,Geography,72,95.0
S06265,Math,106,100.0
S08635,Science,78,80.0
S03605,Geography,110,95.0
S01246,Science,109,95.0
S00443,Science,83,100.0
S03422,Math,66,80.0
S09046,Math,85,80.0
S05145,Math,67,100.0
S01856,English,55,100.0
S01425,Science,79,80.0
S06972,English,40,80.0
S09664,Science,52,90.0
S03887,Science,76,95.0
S04452,Science,73,95.0
S07089,Arabic,100,95.0
S11884,Arabic,79,100.0
S07572,Science,88,80.0
S00850,English,105,90.0
S06003,Arabic,41,100.0
S00113,Arabic,81,95.0
S03092,Science,74,95.0
S07556,English,67,100.0
S11221,Science,95,100.0
S04358,History,58,90.0
S01443,Math,86,95.0
S09959,Arabic,103,95.0
S01951,Arabic,109,100.0
S08682,Science,87,90.0
S10721,English,43,100.0
S10429,Math,88,90.0
S11197,Math,95,90.0
S11263,Arabic,81,90.0
S10689,Geography,106,95.0
S07163,English,58,100.0
S02771,Math,86,90.0
S07678,Geography,91,80.0
S11387,Science,44,95.0
S00499,Geography,68,95.0
S08633,Arabic,41,95.0
S00719,Math,96,90.0
S11518,Arabic,55,100.0
S11460,History,82,80.0
S02595,History,89,100.0
S08384,History,73,90.0
S09607,History,93,95.0
S11314,History,82,100.0
S11898,Geography,69,90.0
S02097,Math,47,100.0
S00331,Arabic,84,90.0
S08201,Math,94,90.0
S08535,History,59,95.0
S07635,English,70,100.0
S10989,Science,107,80.0
S01283,Science,102,100.0
S02653,Science,62,80.0
S04624,Arabic,47,90.0
S06948,Arabic,54,95.0
S11339,History,97,90.0
S02476,English,83,90.0
S07620,Arabic,71,80.0
S08496,Math,46,90.0
S10362,Science,64,90.0
S00674,Arabic,98,100.0
S06809,Geography,72,90.0
S03931,Science,85,90.0
S08106,Geography,78,80.0
S11670,Science,55,90.0
S02159,Science,49,95.0
S07091,History,88,100.0
S10848,Science,72,100.0
S02859,Science,102,95.0
S11348,Math,53,90.0
S09853,Math,82,80.0
S02985,Geography,109,100.0
S06639,Geography,74,95.0
S08505,Math,106,100.0
S03882,Arabic,88,95.0
S06831,Geography,60,100.0
S05171,Arabic,78,95.0
S03609,Math,61,95.0
S10943,Math,87,100.0
S08522,History,42,100.0
S01276,Arabic,100,95.0
S01063,History,57,95.0
S04609,Arabic,53,100.0
S11740,Science,93,95.0
S01887,Math,95,100.0
S01500,Science,43,95.0
S01625,English,63,100.0
S04412,Math,61,95.0
S07855,English,89,100.0
S04072,Geography,100,80.0
S08870,Geography,56,95.0
S02944,English,74,100.0
S00777,Science,68,90.0
S00385,Science,53,95.0
S03986,Math,68,95.0
S08590,English,109,95.0
S08716,Science,62,95.0
S01349,History,64,100.0
S00442,Arabic,59,80.0
S06054,Geography,49,100.0
S08926,Arabic,80,100.0
S11960,History,101,80.0
S08918,Science,52,95.0
S05821,History,68,95.0
S11798,Geography,78,100.0
S03383,Geography,86,100.0
S09453,Math,79,100.0
S07422,Science,77,95.0
S05079,Math,100,95.0
S10367,Science,100,95.0
S08343,Math,60,90.0
S10547,Science,90,95.0
S12146,History,57,100.0
S00211,Geography,94,90.0
S02931,History,67,80.0
S00866,History,57,95.0
S00264,Geography,103,90.0
S06244,English,52,80.0
S08461,History,91,80.0
S05333,History,45,95.0
S08358,Math,67,80.0
S11662,History,61,90.0
S00201,History,52,95.0
S03008,Arabic,81,90.0
S06348,Science,86,100.0
S08790,History,75,90.0
S05238,Science,63,90.0
S08800,Science,89,80.0
S03380,Science,74,80.0
S04876,Science,80,80.0
S05945,Math,44,100.0
S10970,Geography,93,90.0
S02546,English,42,90.0
S06074,Science,42,80.0
S07991,English,102,100.0
S10681,English,62,90.0
S04326,History,45,80.0
S07900,History,51,95.0
S00716,Arabic,57,80.0
S07699,Geography,67,100.0
S08201,Geography,104,80.0
S00343,History,80,80.0
S04934,Science,105,95.0
S05231,Math,64,90.0
S01111,Geography,70,100.0
S06130,Arabic,85,80.0
S00013,Science,67,95.0
S11859,Science,44,80.0
S05764,Science,50,95.0
S08173,English,101,100.0
S09858,Math,58,95.0
S11412,English,87,80.0
S07627,Arabic,76,95.0
S04661,Arabic,71,100.0
S01577,Science,87,100.0
S01047,History,92,95.0
S08819,Math,43,95.0
S10034,Geography,57,95.0
S03608,Arabic,63,80.0
S02968,History,61,95.0
S03986,English,45,90.0
S02810,Math,56,100.0
S00748,Geography,108,95.0
S08833,English,64,100.0
S03101,Science,73,95.0
S10931,Geography,60,80.0
S01827,Arabic,55,80.0
S07874,Math,64,95.0
S06766,Geography,87,95.0
S10272,Arabic,96,80.0
S08527,History,67,90.0
S11975,History,43,95.0
S06179,Science,65,95.0
S05610,English,54,100.0
S10064,English,61,90.0
S02792,English,58,90.0
S03544,Arabic,63,90.0
S09452,Science,77,90.0
S04506,History,49,80.0
S01899,History,44,100.0
S04788,Arabic,54,90.0
S05941,Arabic,101,80.0
S04753,English,77,100.0
S04790,Math,72,95.0
S02525,History,40,90.0
S03514,History,75,90.0
S04156,Geography,108,80.0
S10895,Geography,85,80.0
S01116,Science,55,90.0
S10418,English,65,95.0
S04152,Geography,81,95.0
S00750,Science,93,80.0
S09103,Geography,93,80.0
S01480,History,93,100.0
S05812,Geography,81,100.0
S01729,English,73,80.0
S07046,History,101,95.0
S02902,Arabic,56,100.0
S05035,Science,86,90.0
S03872,Science,64,95.0
S04285,Science,66,95.0
S07705,English,69,90.0
S07966,Math,54,90.0
S01793,History,104,100.0
S00674,Arabic,66,90.0
S09906,English,43,90.0
S01653,Math,58,90.0
S00263,Math,64,95.0
S04956,Geography,85,95.0
S02784,Math,73,90.0
S09940,Arabic,98,100.0
S12023,English,58,90.0
S10343,History,68,90.0
S09533,Science,41,95.0
S09039,Math,108,100.0
S09788,History,49,95.0
S05581,Math,105,95.0
S07951,History,41,95.0
S03094,Math,40,80.0
S06659,Arabic,76,100.0
S11975,Geography,79,95.0
S10125,Science,103,90.0
S03329,Science,66,95.0
S03001,English,74,95.0
S04867,Science,100,90.0
S11111,Arabic,43,100.0
S00860,Geography,73,95.0
S07569,Arabic,60,80.0
S03691,Geography,73,80.0
S08159,Geography,104,80.0
S09929,Geography,82,95.0
S08411,English,72,80.0
S04295,History,95,100.0
S09901,English,106,90.0
S06542,English,81,95.0
S07403,Arabic,104,80.0
S09622,Math,110,100.0
S09962,Science,41,100.0
S06205,Arabic,89,80.0
S09005,History,71,95.0
S04379,History,105,90.0
S01409,Math,78,80.0
S00557,English,110,100.0
S04536,Arabic,75,80.0
S02935,English,48,90.0
S05203,Math,82,95.0
S00410,English,78,95.0
S05026,English,104,95.0
S03447,Science,69,100.0
S11331,Geography,98,95.0
S06812,Science,75,95.0
S10863,Science,76,95.0
S12095,Science,78,90.0
S04984,Science,67,80.0
S01725,History,40,80.0
S05398,History,49,95.0
S01349,History,83,80.0
S08561,History,52,100.0
S05634,Geography,61,100.0
S04750,Math,89,80.0
S06930,Geography,70,90.0
S03036,Science,86,95.0
S00283,Arabic,61,95.0
S03364,English,72,90.0
S03007,English,63,80.0
S01280,History,83,95.0
S04340,Science,109,80.0
S01326,Arabic,89,90.0
S00618,History,56,90.0
S11851,Arabic,60,95.0
S03821,Math,62,95.0
S08062,Math,58,95.0
S04362,English,85,95.0
S05856,Arabic,54,80.0
S03268,History,107,90.0
S07331,History,74,80.0
S00512,Science,42,90.0
S11526,Science,98,80.0
S07925,English,52,80.0
S09064,English,85,90.0
S08814,English,96,80.0
S08011,English,47,90.0
S11871,History,60,80.0
S06374,English,49,100.0
S00897,Arabic,78,95.0
S03738,Geography,108,90.0
S00962,Math,74,90.0
S00706,Geography,45,100.0
S00854,Arabic,81,95.0
S11501,History,71,100.0
S06903,Geography,60,100.0
S10358,History,73,95.0
S00981,Science,108,95.0
S02481,History,44,80.0
S00223,Math,65,80.0
S10482,History,95,95.0
S00161,Geography,82,95.0
S05481,Math,110,95.0
S04974,Science,66,80.0
S10578,Math,57,80.0
S09580,Arabic,79,95.0
S09751,Math,97,100.0
S04493,English,40,90.0
S00182,English,54,90.0
S11679,Science,72,80.0
S01087,English,57,100.0
S11547,Arabic,44,80.0
S02702,Math,61,100.0
S03684,Math,43,90.0
S04858,History,64,100.0
S04575,Geography,92,95.0
S02705,Math,79,95.0
S01565,History,52,95.0
S11922,Geography,92,95.0
S04876,Science,81,100.0
S02531,Geography,98,95.0
S02667,Science,50,95.0
S08816,Math,57,95.0
S04395,Arabic,58,90.0
S10093,English,91,95.0
S04722,Geography,73,90.0
S09344,History,75,80.0
S07809,Science,105,80.0
S11498,Math,96,100.0
S04179,Science,42,80.0
S06948,Geography,96,90.0
S11656,Geography,72,100.0
S07823,Geography,110,100.0
S02853,Geography,58,95.0
S10503,Science,102,90.0
S09286,Arabic,48,80.0
S03938,Arabic,44,80.0
S09689,Arabic,53,80.0
S04619,Geography,43,80.0
S00476,Math,89,95.0
S11868,Geography,106,95.0
S11464,Arabic,40,90.0
S07989,Geography,104,90.0
S06417,Math,54,90.0
S10712,Geography,71,90.0
S04751,English,87,90.0
S02928,Geography,59,95.0
S05054,English,63,80.0
S02611,Science,48,80.0
S09811,History,90,95.0
S01743,Geography,98,90.0
S08820,Science,108,95.0
S01924,Science,86,90.0
S11402,Science,90,100.0
S05322,History,93,80.0
S07605,Arabic,100,95.0
S05459,Math,71,80.0
S02441,Geography,80,100.0
S09922,Geography,73,80.0
S07922,History,108,90.0
S04800,English,68,100.0
S11266,History,68,95.0
S08457,Geography,97,90.0
S04482,English,46,95.0
S10165,Geography,67,95.0
S00260,English,81,80.0
S01001,Geography,43,95.0
S04238,Geography,102,90.0
S08427,Science,62,95.0
S07507,Arabic,72,100.0
S05867,Geography,68,90.0
S02614,Science,56,95.0
S10492,Geography,109,90.0
S06956,Geography,96,90.0
S02419,History,72,90.0
S09994,History,69,95.0
S05611,English,101,90.0
S00726,History,45,95.0
S07725,Geography,57,95.0
S08196,Science,85,90.0
S09536,Arabic,100,100.0
S09228,Arabic,50,100.0
S04208,Math,90,95.0
S12008,Geography,45,95.0
S08589,Arabic,52,95.0
S03034,Math,100,100.0
S03661,Science,50,100.0
S04412,History,49,80.0
S08782,Science,100,95.0
S07113,Math,89,95.0
S01848,Geography,96,95.0
S10147,Math,79,100.0
S09694,Arabic,60,90.0
S01423,Science,82,95.0
S11798,Math,93,100.0
S10807,Science,69,100.0
S11956,English,102,95.0
S11921,Geography,53,95.0
S07922,Arabic,72,90.0
S11866,Science,108,95.0
S05378,History,98,80.0
S11980,Math,53,100.0
S04968,History,54,90.0
S06786,Geography,95,80.0
S05185,History,98,100.0
S01024,Science,43,100.0
S09303,Science,97,95.0
S08456,History,54,95.0
S06709,History,63,95.0
S08863,Science,53,90.0
S07767,Science,91,100.0
S11488,English,68,100.0
S04635,History,101,100.0
S05725,Geography,49,95.0
S04094,Geography,59,80.0
S02257,English,90,80.0
S07542,History,48,95.0
S00804,English,110,95.0
S04238,Arabic,55,80.0
S11170,English,42,90.0
S03362,Arabic,62,100.0
S03189,History,62,80.0
S08282,Arabic,58,95.0
S02323,History,86,90.0
S02900,Arabic,64,80.0
S07484,Math,72,90.0
S08687,Arabic,101,95.0
S10282,English,57,80.0
S04742,Arabic,71,90.0
S02109,English,104,80.0
S10124,Geography,88,90.0
S11960,Math,103,95.0
S09800,History,43,95.0
S00138,History,72,95.0
S02662,Math,51,80.0
S01892,Science,87,100.0
S07582,Arabic,67,95.0
S02937,History,110,80.0
S02374,Arabic,55,80.0
S08376,Arabic,66,95.0
S00851,English,96,90.0
S00919,English,42,90.0
S10984,Arabic,93,80.0
S01834,English,110,95.0
S08935,Geography,57,95.0
S00852,History,63,80.0
S05162,Geography,104,80.0
S00173,Math,80,95.0
S00290,Science,83,80.0
S01385,Arabic,91,80.0
S01994,History,79,95.0
S08252,Geography,100,90.0
S04807,Math,85,95.0
S02807,Geography,103,95.0
S00306,Science,77,80.0
S11715,History,46,95.0
S03130,Geography,53,80.0
S04236,English,101,90.0
S08878,History,96,95.0
S05248,Math,109,90.0
S09359,History,106,80.0
S01260,Geography,93,90.0
S11401,Math,75,95.0
S05323,Science,40,95.0
S03794,Science,69,90.0
S07577,English,65,80.0
S00382,Geography,61,95.0
S00802,Arabic,99,80.0
S07838,Geography,64,95.0
S06625,Arabic,54,80.0
S07825,Math,97,80.0
S00273,English,55,90.0
S03616,Geography,66,95.0
S01343,English,101,90.0
S02135,Science,64,95.0
S11600,English,106,95.0
S04582,Geography,73,95.0
S00073,Math,95,95.0
S11976,History,49,95.0
S09010,History,93,90.0
S09200,English,95,100.0
S08413,Arabic,85,95.0
S07370,Science,47,100.0
S11895,Math,42,80.0
S05580,Science,56,80.0
S05908,English,52,90.0
S10230,History,104,80.0
S06604,History,101,95.0
S01171,Geography,56,80.0
S01546,Geography,109,90.0
S07920,Science,42,90.0
S08476,Science,67,90.0
S00160,Arabic,59,95.0
S07922,Math,66,80.0
S03901,History,96,95.0
S08283,Science,66,90.0
S10940,English,57,100.0
S06260,Science,91,100.0
S00477,Math,50,95.0
S03101,History,67,100.0
S06935,Geography,82,100.0
S09684,Math,104,95.0
S01617,History,105,95.0
S09390,Arabic,72,100.0
S08811,Arabic,91,95.0
S08537,Arabic,52,95.0
S07271,Geography,63,80.0
S09936,Arabic,41,95.0
S09592,History,65,90.0
S02595,Science,54,80.0
S04350,Math,46,95.0
S01955,Science,90,80.0
S04455,Math,48,95.0
S01502,Science,60,90.0
S09770,Arabic,50,95.0
S00662,Geography,51,95.0
S07205,Math,49,100.0
S02961,Geography,93,95.0
S05500,English,105,90.0
S01088,Science,104,90.0
S03985,History,73,100.0
S09822,Math,97,95.0
S00333,Science,69,80.0
S12012,English,106,95.0
S05661,History,76,100.0
S02069,English,50,100.0
S06874,Geography,56,95.0
S04747,History,109,90.0
S09492,Science,42,95.0
S03061,Geography,110,90.0
S10619,Science,58,100.0
S02622,History,66,95.0
S00385,Math,71,80.0
S11470,Arabic,71,80.0
S10741,English,89,95.0
S02787,Science,66,90.0
S04975,Science,99,95.0
S04591,Arabic,92,95.0
S07473,Math,69,100.0
S01778,Geography,60,95.0
S08980,History,82,95.0
S02112,History,81,95.0
S07340,English,82,90.0
S00327,Math,57,80.0
S06424,Science,55,100.0
S06674,English,67,100.0
S04210,Geography,63,100.0
S11614,History,81,95.0
S04159,Math,61,95.0
S12064,Science,98,95.0
S10418,English,45,90.0
S04495,English,90,90.0
S08085,English,52,80.0
S01382,History,40,95.0
S11821,Science,110,90.0
S05420,Geography,53,95.0
S09536,Arabic,95,95.0
S04803,Math,83,90.0
S06645,Arabic,82,100.0
S05416,Geography,101,100.0
S07451,English,69,95.0
S05835,Math,83,95.0
S07105,Math,54,100.0
S05303,English,102,100.0
S01770,Math,66,95.0
S06352,Arabic,83,95.0
S03722,Math,64,90.0
S04176,History,73,80.0
S10848,Science,91,90.0
S06245,Math,44,95.0
S00332,Science,106,100.0
S11758,Arabic,87,80.0
S11889,Math,66,80.0
S07965,Science,82,95.0
S01619,Math,52,90.0
S05258,Science,95,95.0
S01167,Geography,52,95.0
S05863,Math,78,80.0
S08984,Math,72,80.0
S03866,Science,74,80.0
S01541,History,110,95.0
S09032,History,101,95.0
S03433,Math,52,100.0
S02758,Math,56,80.0
S10980,Science,61,100.0
S10442,Math,71,95.0
S00578,Science,50,80.0
S05806,Science,83,95.0
S01789,Geography,63,90.0
S07363,History,54,95.0
S00971,Arabic,90,95.0
S00062,History,101,80.0
S08374,English,41,90.0
S10227,Geography,54,95.0
S04116,Math,74,80.0
S06970,Arabic,82,95.0
S08837,Arabic,101,95.0
S01594,History,54,80.0
S04590,Math,58,100.0
S09006,History,100,95.0
S08262,English,84,100.0
S10241,History,76,90.0
S00273,Arabic,55,80.0
S05340,Geography,55,90.0
S00816,Science,109,95.0
S10263,English,42,80.0
S09683,Arabic,89,95.0
S05145,Math,49,100.0
S07398,English,77,95.0
S08711,Math,81,100.0
S10582,Science,84,90.0
S09593,English,97,90.0
S09554,English,93,80.0
S04097,History,109,80.0
S07121,Math,100,95.0
S08276,History,84,90.0
S11437,Math,96,95.0
S06638,Science,96,95.0
S08432,Arabic,52,100.0
S02340,English,100,95.0
S05184,Geography,50,95.0
S06894,History,55,80.0
S05289,Science,103,95.0
S03854,English,51,100.0
S03555,History,98,90.0
S10834,Math,60,95.0
S05768,Science,47,100.0
S11857,History,43,90.0
S04703,History,109,95.0
S08669,History,96,100.0
S09570,Math,77,95.0
S00879,Science,98,100.0
S10913,History,48,80.0
S00733,Arabic,44,80.0
S10871,History,61,90.0
S06270,Geography,85,90.0
S12123,English,98,80.0
S03988,Arabic,108,100.0
S11193,Science,81,95.0
S03747,Arabic,42,80.0
S07246,Arabic,108,80.0
S05701,Arabic,62,95.0
S05375,English,101,95.0
S11090,Math,103,80.0
S04382,English,44,95.0
S09547,Science,63,100.0
S03098,Geography,81,80.0
S01201,Arabic,77,95.0
S07507,Science,43,100.0
S01492,Math,72,80.0
S07525,English,53,90.0
S03799,Science,50,80.0
S08031,English,43,95.0
S07559,Science,91,95.0
S07115,Science,94,80.0
S07214,Arabic,49,80.0
S00569,Math,43,95.0
S08778,Science,54,100.0
S02091,Science,74,100.0
S05015,English,57,90.0
S00019,Math,83,100.0
S10812,Science,55,80.0
S03460,English,90,80.0
S03107,Arabic,85,95.0
S10179,Geography,46,100.0
S03951,English,83,100.0
S05424,Geography,82,100.0
S05642,English,55,100.0
S05245,History,78,90.0
S06306,Arabic,40,95.0
S05937,History,51,95.0
S00822,English,102,80.0
S11097,Arabic,79,95.0
S09579,English,43,100.0
S10728,Arabic,53,80.0
S10663,Science,53,95.0
S07392,Geography,63,80.0
S10475,Geography,94,80.0
S00597,Geography,100,80.0
S05979,Arabic,110,90.0
S11090,Math,97,95.0
S02882,Geography,49,80.0
S06532,English,57,95.0
S03398,English,108,90.0
S06566,Geography,41,80.0
S06691,Arabic,68,95.0
S09879,Math,54,95.0
S03811,Math,64,90.0
S08437,Math,61,90.0
S03869,English,93,95.0
S08053,English,56,90.0
S11017,Geography,99,80.0
S00095,Geography,51,95.0
S01593,Arabic,87,90.0
S02607,Science,67,90.0
S12028,History,42,95.0
S06850,Arabic,44,90.0
S06853,Arabic,57,95.0
S04678,Arabic,48,95.0
S01242,Arabic,102,95.0
S02280,Geography,59,100.0
S01267,History,46,90.0
S00321,Geography,66,95.0
S05904,History,62,80.0
S07280,English,53,95.0
S01262,Arabic,109,95.0
S02848,Geography,100,95.0
S06737,Science,57,95.0
S08578,English,78,95.0
S08611,Science,78,95.0
S02568,English,96,90.0
S08651,History,68,90.0
S11562,English,47,90.0
S03754,Math,71,95.0
S08338,Math,44,80.0
S02699,History,72,95.0
S05911,Science,80,100.0
S02450,Geography,101,90.0
S03677,Geography,100,95.0
S09852,Math,102,100.0
S08314,English,55,80.0
S01903,English,42,100.0
S08202,Geography,66,100.0
S06508,Arabic,47,95.0
S08789,Geography,66,100.0
S06639,Science,92,100.0
S10113,History,64,80.0
S04222,English,87,90.0
S09129,Geography,55,100.0
S09451,Math,90,100.0
S12154,Math,84,90.0
S11485,History,92,95.0
S04379,Arabic,103,95.0
S07326,Geography,86,100.0
S05872,English,48,80.0
S10647,Math,46,95.0
S09554,Arabic,94,90.0
S05838,Arabic,66,100.0
S08417,Geography,45,100.0
S06541,History,59,95.0
S07067,Geography,69,90.0
S06886,Geography,70,100.0
S01943,Geography,41,95.0
S09513,English,82,100.0
S08674,Math,95,95.0
S09721,Math,103,95.0
S06089,Math,78,95.0
S09975,Arabic,41,100.0
S00624,History,56,80.0
S02376,English,46,100.0
S05445,Arabic,96,80.0
S00459,History,82,95.0
S05414,History,106,95.0
S04956,Arabic,57,100.0
S06877,Arabic,95,100.0
S01254,Arabic,56,100.0
S10031,Arabic,98,80.0
S04899,History,81,100.0
S01816,Geography,83,95.0
S08910,Science,94,80.0
S06913,Science,62,95.0
S07924,Geography,103,90.0
S03809,Science,92,95.0
S03973,Geography,67,95.0
S04034,Geography,83,90.0
S03941,Geography,105,100.0
S11607,Arabic,58,100.0
S01783,Science,56,80.0
S09653,Science,90,95.0
S04108,Science,107,100.0
S05146,Science,83,100.0
S05404,English,109,95.0
S02965,Science,106,95.0
S09048,Math,89,95.0
S10529,English,63,95.0
S00251,Arabic,106,80.0
S01138,English,67,100.0
S07918,History,66,100.0
S05014,Geography,63,100.0
S06676,Geography,99,80.0
S05946,English,100,90.0
S06395,English,69,90.0
S11907,History,104,90.0
S04247,Math,107,95.0
S00203,English,46,100.0
S09763,Science,46,95.0
S00060,Science,47,100.0
S06990,Math,50,95.0
S10059,Science,84,95.0
S06146,Geography,93,80.0
S08834,Arabic,99,80.0
S08066,Geography,105,90.0
S09301,Science,98,80.0
S00047,History,73,100.0
S03673,Geography,72,95.0
S05973,Math,56,95.0
S05958,History,101,80.0
S00389,English,80,80.0
S08353,Science,42,90.0
S11570,Science,99,95.0
S10814,English,49,90.0
S06054,History,55,90.0
S10509,English,46,90.0
S01488,Geography,47,95.0
S00217,Science,60,95.0
S00070,Science,108,90.0
S05064,Arabic,92,100.0
S08979,Arabic,41,95.0
S03541,Arabic,43,95.0
S00788,History,100,95.0
S00698,Math,91,95.0
S02953,Geography,107,100.0
S02559,History,44,95.0
S07037,Geography,46,80.0
